candidate_id,name,party_code,number,title,text
157,Carl Andersen,I,2,Lavere beskatning - også af familierne!,"I dag beskattes to husstande med samme indkomst vidt forskelligt. Det er unfair. Derfor skal vi muliggøre sambeskatning af forældre og samboende. Det vil gøre at man kan udnytte hinandens ubrugte fradrag og skattesatser. På den ,måde bliver det lettere at gå ned i tid uden at det skader familiens indkomst efter skat. Generelt skal vi sikre 60.000 skattefrit årligt og herefter maks 50% i skat."
157,Carl Andersen,I,3,Det skal være lettere at bo udenfor de store byer,"Der er alt for mange regler med det samme du kommer lidt ud på landet. Det er svært at bygge nyt, renovere og få hverdagen til at fungere. Derfor skal vi give flere rettigheder til byggeri, vi skal reducere afgifterne på biler og vi skal styrke vores infrastruktur fx. med fortsat at udbygge motorveje, anlægge en Als-Fyn bro og styrke samarbejdet i grænselandet."
158,Helene Lykke,I,1,Mere frihed til familierne,"Vi skal give familierne mere frihed og fleksibilitet. Barslen bør være fri, så forældrene selv kan bestemme fordelingen, uanset om de ønsker en ligelig deling eller ej. Tilskud til hjemmepasning skal være muligt i alle landets kommuner, og det skal være muligt at bevare tilknytning til arbejdsmarkedet, mens man hjemmepasser.

Valget skal ligge hos familierne, ikke hos systemet."
158,Helene Lykke,I,2,Styrk psykiatrien,"82 % vil på et tidspunkt i livet få brug for behandling for psykisk sygdom, og 10 % lever med det lige nu. Alligevel har psykiatrien længe været underprioriteret.

10-årsplanen er et vigtigt skridt, men vi skal fastholde fokus – især på afstigmatisering - for fordommene lever stadig. Samtidig skal vi bruge flere peermedarbejdere, som med deres egne erfaringer styrker recovery og håb."
158,Helene Lykke,I,3,Afskaf arveafgiften,"Arveafgiften udgør under 1% af statens samlede indtægter, men for den enkelte familie kan den være forskellen på at måtte sælge eller kunne videreføre en familievirksomhed eller sommerhus.

Det er urimeligt at beskatte værdier, der allerede er betalt skat af flere gange – ovenikøbet i en tid præget af sorg. Samtidig svækker det incitamentet til at yde en ekstra indsats. Sorg skal ikke beskattes."
160,John Rasmussen,I,1,Sundhed,"Hvis vi mener alvorligt, at ventelisterne skal ned, skal vi gøre tre ting. For det første skal antallet af intro og hoveduddannelsesstillinger afspejle det reelle behov. For det andet skal regionerne have frihed til at ansætte speciallæger, når behovet er der. For det tredje skal vi åbne mere for private initiativer, så kapaciteten udvides i stedet for at blive holdt nede af offentlige rammer.
"
160,John Rasmussen,I,2,Natur,"Danmark har behov for mere vild natur, større og mere sammenhængende naturområder samt styrkede rekreative landskaber. Både af hensyn til biodiversiteten og til befolkningens fysiske og mentale sundhed."
160,John Rasmussen,I,3,Frihed og skat,"Hæv bundfradraget, så de første 5.000 kr. om måneden – på sigt 7.000 kr. – er skattefri. Det vil styrke arbejdsincitamentet, øge den disponible indkomst for lavtlønnede og gøre det lettere at opnå reel økonomisk selvforsørgelse."
161,Christian Fini Mosegaard,I,1,"Forsvars-, Samfundssikkerheds","Forsvaret er noget af det vigtigste, vi har i Danmark. Det er den institution, der beskytter vores demokrati og vores land.

Vi skal sikre bedre vilkår for de soldater, der tjener Danmark, for det er dem, vi skal kunne regne med til at varetage og forsvare Danmarks interesser."
161,Christian Fini Mosegaard,I,2,Ældre,"Det er vigtigt for mig, at ældre har de bedste vilkår. De skal have størst mulig selvbestemmelse i forhold til, hvor de ønsker at være, om det er i privat eller offentlig regi.

Jeg vil kæmpe for, at private aktører fortsat skal være en væsentlig støre del af den ældrepleje, vi kender i dag. "
161,Christian Fini Mosegaard,I,3,Miljø ,"En af de ting, jeg vil kæmpe for, er, at vi i Danmark skal have mulighed for at indføre atomkraft. Atomkraft er en af de mest miljøvenlige måder at producere strøm på.

I takt med at elbiler og eltog bliver en stadig større del af Danmark, skal vi sikre, at elektriciteten forbliver grøn – men også stabil og til en lav pris."
164,Frederik Klakk,I,1,Pengene skal nå længere ud,"Pengene er der — de når bare ikke ud. 20.000 flere administrationsansatte på ti år, mens frontlinjen løber hurtigere. Jeg vil bringe industriens metoder ind i det offentlige: bindende bureaukratilov, produktivitetsmål og færre dokumentationskrav. Mindre bureaukrati, mere velfærd. Som ingeniør ved jeg: det der ikke måles, forbedres ikke."
164,Frederik Klakk,I,2,Sønderjylland skal have en stemme,"Als-Fyn-broen, bedre jernbanesikkerhed, stærkere elnet og et grænsesamarbejde der matcher Europas stærkeste grænseøkonomi. Sønderjylland fortjener at blive hørt. 

I dag er vi 183.000 sønderjyder uden en forankret borgerlig stemme. Det ændrer jeg. Jeg er den eneste LA-kandidat i storkredsen med bopæl i de sønderjyske kommuner. "
164,Frederik Klakk,I,3,Erhvervslivet skal slippes løs - og vi skal have strøm til det hele.,"Danmark kan mere — hvis vi tør. Lavere skat, færre barrierer og datadrevet regulering for erhvervslivet. 
Teknologineutralitet, massiv elnet-udbygning og lavere afgifter for energien. Nok strøm både til elektrificering, AI-datacentre, hverdagen og industrien. "
523,Henrik Frandsen,M,1,"Miljø, klima, landbrug og fødevarer. Den grønne omstilling er en mærkesag.","Danmark er i front på mange områder. Det gælder også inden for mange af de “grønne” områder. Her tænker jeg på fødevareproduktion, energiproduktion, teknologiske- og vidensbasserede løsninger og meget mere. Den førerposition skal vi bruge til at skabe bæredygtige løsninger på en hel række områder, herunder den måde vi producerer vore fødevarer og energi på, så vi sikrer rent drikkevand, mm."
523,Henrik Frandsen,M,2,Sikring af fremtidens velfærdssamfund gennem rettidige reformer.,"Danmark er et af verdens mest udbyggede velfærdssamfund. Det skal vi blive ved mad at være. Det kræver at velfærden følger med samfundsudviklingen og hele tiden matcher de forventninger befolkningen har til f.eks. skoler, sundhed og ældrepleje. Hvis ikke vi til stadighed følger med og reformerer alle led i samfundet så sakker vi bagud og kan ikke levere den velfærd danskerne med rette kan forvente"
523,Henrik Frandsen,M,3,Sikkerhed og tryghed i en omskiftelig og urolig verden.,"Vi oplever i disse år en mere og mere urolig og usikker verden, hvor den verdensorden vi kendte engang, desværre er under et voldsomt pres. Her er det vigtigt at vi som samfund kan skabe tryghed for alle borgere, hvad enten det gælder et stærkt forsvar og beredskab, eller det gælder forsyninger med vand, strøm, fødevarer eller andre samfunds vigtige ting."
524,Frida Vyff Bruun,M,1,Familiepolitik med virkeligheden for øje,"Ingen forældre skal vælge mellem jobbet og deres syge barn. Barnets sygedag skal gælde, indtil barnet er rask. Samtidig skal privatøkonomi ind i folkeskolen, så unge forlader skolen med forståelse for budget, lån og ansvar. Familiepolitik skal gøre hverdagen lettere, ikke mere presset."
524,Frida Vyff Bruun,M,2,Danmark i balance mellem land og by,"Det skal være muligt at bo og arbejde i hele Danmark. Uden arbejdspladser ingen bosætning. Vi skal skabe bedre vilkår for virksomheder og sikre adgang til kvalificeret arbejdskraft, også international, når hænderne mangler. Landdistrikterne skal udvikles, ikke afvikles."
524,Frida Vyff Bruun,M,3,"Tryghed, ansvar og ordentlighed","Vi skal passe på Danmark i en usikker tid. Det kræver et stærkt forsvar, ansvarlig økonomi og klare prioriteringer. Frihed og fællesskab hænger sammen. Jeg tror på løsninger, der virker i praksis, og på politik, der kan mærkes i hverdagen."
525,Gitte Bjerremand Andersen,M,1,Tidlig hjælp til familier,"Når et barn falder ud, falder familien med. Tidlig hjælp er både menneskeligt og økonomisk den klogeste investering. Familien skal møde én indgang – ikke en jungle af systemer."
525,Gitte Bjerremand Andersen,M,2,Arbejdskraft til vækst,"Manglen på arbejdskraft er en af de største udfordringer for både velfærden og virksomhedernes konkurrenceevne. Vi skal uddanne flere, fastholde flere og sikre, at Danmark er attraktivt for international arbejdskraft."
525,Gitte Bjerremand Andersen,M,3,Handicap er velfærd,"Retssikkerhed og værdighed skal være fundamentet. Mennesker med handicap og deres familier skal mødes af et system, der hjælper – ikke et system, de skal kæmpe imod."
526,Morten Ellegaard Hell,M,1,Mindre bureaukrati for små og mellemstore virksomheder,"Små og mellemstore virksomheder har sjældent den administrative kapacitet til at håndtere besværlige regler og tung lovgivning. Der bør være en slags ""SMV"" tryktest på Christiansborg, hvor der laves en konsekvensberegning af lovgivningen inden den vedtages."
526,Morten Ellegaard Hell,M,2,Et bedre sundhedsvæsen hvor forebyggelse også prioriteres,"Sundhedsfaglige oplever ofte, at det sundhedsfaglige skøn bliver trumfet af forskellige bureaukratiske regler fra forskellige tilsyn. Hvis vi skal have patienterne i centrum, så sundhedsfaglige have flere beføjelser og regler skal tilpasses det enkelte afsnit så rammerne bliver meningsfulde. Desuden bør vi investere meget mere i forebyggelse og rehabilitering, så flere får et leveværdigt liv."
526,Morten Ellegaard Hell,M,3,Forskning og uddannelse,"Uddannelse skal prioriteres, så flere får mulighed for at dygtiggøre sig igennem hele livet. Forskere flytter fra USA til Europa og vi skal sikre, at de kommer til Danmark og bidrager til en innovativ kultur som kan skabe flere arbejdspladser. Nytænkning og iværksætteri skal have meget bedre vilkår."
836,Lone Hansen,M,1,Minimering af Madspil,"Minimering af Madspild: 
Vi har en national strategi for at reducere madspild i hele kæden – fra produktion til forbruger – men det kræver mere. 
Men min lange er erfaring og viden på området, ønsker jeg at vi får fokus på kædeansvar. Vidste i at vi DK smider næsten 900 000 Tons ud om året.
Det skal vi gøre bedre.
"
836,Lone Hansen,M,2,Bæredygtig Fødevareproduktion,"Dyrevelfærd: 
Dyrene fortjener et godt liv, og det skal afspejles i vores lovgivning. Jeg vil kæmpe for højere standarder for dyrehold og mere gennemsigtighed i fødevareproduktionen, så forbrugerne kan træffe informerede valg.
Sunde og klimavenlige fødevarer: 
Vi skal gøre det nemmere og billigere at vælge bæredygtigt. Det kræver investering - Danmark er et landbrugsland og må gå foran."
836,Lone Hansen,M,3,Psykisk sundhed og trivsel ,"Psykisk sundhed og trivsel 
Under mit lokalpolitiske arbejde i Moderaterne i Esbjerg har jeg set, hvor vigtig mental sundhed er for at skabe et inkluderende samfund. Jeg mener, at vi har en forpligtelse til at skabe bedre rammer for psykisk trivsel og forebygge udfordringer – især for unge mennesker som min søn, der kæmper med at finde deres vej.
"
633,Peter Kofod,O,1,Ud af vagten med kriminelle udlændinge!,"Danmark skal ikke være varmestue eller hjem for kriminelle indvandrere, der har misbrugt danskernes gæstfrihed og åbenhed. Kriminelle udlændinge skal ud og hjem, der skal stoppes for tildeling af statsborgerskaber til folk, der hader os og flygtninge skal hjem, når der kommer fred i deres land. Danmark er danskernes land. "
633,Peter Kofod,O,2,Ældre og syge skal have mere hjælp,"Jeg synes ikke, vi behandler de ældre eller folk, der er syge tilstrækkelig godt i Danmark. Danmark skal være et trygt land at blive gammel i. Den nye ældrelov svigter de ældre. Vi vil løfte de ældre. Og vil vil fastfryse pensionsalderen, så danskerne kan være trygge om pension og tilbagetrækning. "
633,Peter Kofod,O,3,Danmark i balance - Sønderjylland er mit hjem,"Danmark er i ubalance. De største byer vokser, mens de små lokalsamfund og byer lider. Jeg hverken kan eller vil løbe fra, at jeg vil gå planken ud for vores landsdel, Sønderjylland. Det er mit hjem og vi skal have langt mere fokus på at udvikle vores landsdel. Bl.a. ved flere statslige jobs og meget andet. "
634,Rune Bønnelykke,O,1,Nej til solcelle- og vindmøllelandskaber – ja tak til kernekraft. ,"Danmark skal ikke dækkes af flere solcellearealer og kæmpe vindmøller uden den lokale opbakning. Og ja, jeg er for den grønne dagsorden og for klimaet – men det skal ske med fornuft. Den grønne omstilling må ikke ødelægge vores landskaber og lokalsamfund. Jeg siger nej til industrialisering af det åbne land og ja tak til stabil, CO₂-fri kernekraft, der leverer billig strøm døgnet rundt. "
634,Rune Bønnelykke,O,2,"Ældre fortjener værdighed – mere selvbestemmelse, mindre stopur.","Alt for mange ældre i vores landsdel oplever, at tiden til omsorg er blevet erstattet af stopure og skemaer. Det er ikke værdig ældrepleje. Sygeplejersker, SOSU’er og andre medarbejdere gør en stor indsats hver dag, men de er alt pressede. Vi skal bruge teknologi til at skabe et bedre arbejdsmiljø og frigive mere tid, så personalet kan være dér, hvor de gør størst forskel: hos de ældre borgere. "
634,Rune Bønnelykke,O,3,Tryghed først: Permanent grænsekontrol og konsekvent udvisning.,"Tryghed begynder ved grænsen. I vores landsdel mærker vi konsekvenserne, når kontrollen svækkes, og kriminalitet og ulovlig indrejse får lettere adgang. Jeg vil arbejde for en permanent grænsekontrol, samt en konsekvent og hurtig udvisning af kriminelle udlændinge – uanset den kriminelles alder, og også hvis internationale konventioner står i vejen. danske borgernes tryghed skal altid komme først."
635,Mads-Magnus Damm,O,1,En stram og konsekvent udlændingepolitik,"Danmark skal have kontrol med sine grænser. Derfor skal vi have permanent og udbygget grænsekontrol. Indvandring skal være styret, og vi skal stille tydelige krav om integration, arbejde og respekt for danske værdier. Parallelsamfund skal bekæmpes, og reglerne for ophold og indfødsret i Danmark, skal strammes markant."
